row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,
2017,488.26955648167706,7.165026,,,,,,,,,,,132981.72,124123.914,116501.78,177423.0,172642.77,80350.89,73094.914,76446.69,73798.08,86828.29,0,
2019,302.21158261783324,7.1614656,,,,,,,,,,,139935.78,126211.21,152116.25,57836.047,80034.89,203496.36,277142.3,207686.25,315541.44,270681.1,0,
2030,309.2272050026528,7.189259,,,,,,,,,,,246030.06,241059.98,226396.4,254605.31,235704.22,197858.83,188030.6,191866.1,190791.97,202994.98,3127.897,
2033,331.2093938966099,7.1945577,,,,,,,,,,,329246.2,326134.3,322591.62,308713.1,315572.94,254079.39,296301.66,261330.72,274722.6,307946.03,22997.363,
2035,426.2120277495936,7.192603,,,,,,,,,,,79888.055,143473.5,80282.15,109604.086,126952.72,38740.082,60984.57,57768.47,63898.848,62987.93,0,
2038,455.0112224142134,7.197408,,,,,,,,,,,34231.63,18076.139,37255.324,6964.7725,5490.083,81886.57,83389.67,81470.9,93052.06,90034.85,0,
2047,388.247933957147,7.2126184,,,,,,,,,,,183943.36,173749.1,117824.36,49924.53,116933.47,148088.2,153642.53,159590.72,128663.25,82672.63,0,
2050,209.1172751964156,7.219893,,,,,,,,,,,116609.14,133136.31,107242.79,74691.2,75975.43,124960.414,108929.23,101913.34,107882.64,145418.81,0,
2052,293.18596199213835,7.2252502,,,,,,,,,,,79886.01,73752.234,78192.57,127405.19,152875.16,65797.99,64638.395,61582.78,59200.203,55288.734,0,
2058,359.23298355924373,7.2389097,,,,,,,,,,,173017.08,182037.14,195859.98,145416.25,154129.66,171682.86,172598.66,148980.78,146397.8,151534.28,0,
2059,298.2014632071011,7.2435455,,,,,,,,,,,61292.516,74439.67,65882.75,4605.126,4813.428,85215.516,83645.07,82024.6,78486.82,80979.5,0,
2067,290.21150169177594,7.2440095,,,,,,,,,,,150900.7,167483.95,151231.1,317510.28,277339.44,145553.34,50022.293,120977.14,104462.445,116119.516,0,
2068,239.08946981561343,7.2447,,,,,,,,,,,139132.0,138745.56,139880.89,135961.22,160730.34,100722.09,137643.72,96186.0,102171.5,109218.26,0,
2080,283.0628061492158,7.2689104,,,,,,,,,,,52566.543,55297.387,68829.23,59049.543,38029.066,76623.8,80988.42,63446.418,73171.67,77029.22,0,
2088,466.2193147153137,7.2816057,,,,,,,,,,,36541.605,39454.223,38875.56,118195.34,141039.97,25048.418,27522.508,20856.678,24645.375,27537.467,0,
2089,253.10707072072518,7.2767153,,,,,,,,,,,137889.6,128430.45,99186.49,48996.543,35456.15,123294.98,112553.26,96141.38,102618.67,103154.53,0,
2094,374.2326797485267,7.2872086,,,,,,,,,,,278912.16,257422.62,345580.88,314270.34,94948.65,269161.12,219644.97,116933.53,173265.8,86215.836,0,
2105,532.2963028792282,7.302775,,,,,,,,,,,97610.83,102571.55,94885.195,145125.94,134202.05,58182.617,67578.0,53661.29,58847.473,61008.633,0,
2111,266.175161948718,7.3085046,,,,,,,,,,,64770.35,63146.19,66953.0,215347.14,234375.11,8280.082,17155.742,0,0,2851.6787,0,
2120,354.227712382773,7.320321,,,,,,,,,,,61525.727,68615.734,63035.363,191393.36,199651.81,18764.484,23152.555,2538.948,4844.296,11041.724,0,
2121,675.3483020624466,7.335147,,,,,,,,,,,77101.71,76635.3,73580.06,39209.3,35744.934,92842.58,95437.125,87694.9,77397.18,91384.07,0,
2124,235.08670083671882,7.3365593,,,,,,,,,,,244801.25,246039.98,234807.5,136258.6,153929.45,226148.34,233856.36,227164.55,218875.34,229412.48,0,
2132,332.22218981669414,7.343438,,,,,,,,,,,112006.586,112315.2,110756.58,184053.25,174616.02,40542.773,73003.875,42964.125,36241.35,34890.2,0,
2133,470.2149253837735,7.347831,,,,,,,,,,,113259.5,142578.02,120888.96,161355.48,168581.55,75726.26,87553.8,65940.836,77622.32,63853.617,0,
2153,183.10163334596854,7.369498,,,,,,,,,,,165968.47,157178.27,172710.0,158417.6,136591.22,135052.75,120012.7,133659.27,126671.58,148720.62,0,
2155,416.19238861731117,7.370829,,,,,,,,,,,358357.3,378905.6,507569.06,126386.68,111061.42,517187.0,238845.02,303434.53,194259.14,193469.53,0,
2156,510.3066302899604,7.3711977,,,,,,,,,,,26259.307,29392.154,22223.693,82427.836,78254.54,14902.028,10165.3545,2638.3643,6749.073,10230.218,0,
2158,204.065662018912,7.377917,,,,,,,,,,,11290.188,10392.216,9937.979,52535.785,46384.98,5910.269,6314.4297,4981.7607,4101.4116,9787.558,0,
2160,421.14836062560624,7.371066,,,,,,,,,,,1506506.5,1530988.0,243502.64,191460.14,214149.81,210320.7,1327947.4,1336072.2,1299491.4,1204927.1,0,
2168,224.12624617777615,7.380948,,,,,,,,,,,120410.61,106940.805,136227.17,29180.371,6691.5947,91976.1,85142.01,78294.1,95619.22,89488.11,0,
2169,428.9955721311676,7.383462,,,,,,,,,,,218358.61,212656.62,224426.44,229709.52,210805.8,145644.19,156390.36,138489.25,145648.52,156407.19,0,
2173,171.14918180170886,7.386291,,,,,,,,,,,84106.06,85014.31,89465.555,87825.17,94245.55,68721.05,75014.38,70491.44,68482.484,69430.16,20994.314,
2179,256.1332852526843,7.4040947,,,,,,,,,,,13838.922,17009.143,16154.707,122961.49,119344.16,1654.3176,5123.916,2108.6338,1473.5935,3304.605,0,
2181,214.11217732451445,7.413119,,,,,,,,,,,16794.451,14757.312,17847.81,0,0,13835.193,15286.488,17823.414,17735.754,18799.684,111682.14,
2186,400.2483866954285,7.4179373,,,,,,,,,,,55496.65,44038.965,72849.19,87866.75,92628.19,64100.31,74090.02,67686.586,75322.914,73663.234,0,
2187,576.3223978059292,7.4226546,,,,,,,,,,,79362.34,82151.45,82968.94,109417.21,103864.1,42560.535,53276.32,46077.707,44266.14,52512.727,0,
2188,354.22670634163853,7.427334,,,,,,,,,,,87265.6,87909.62,84385.09,322135.44,320682.16,24269.473,20548.094,5336.4863,6013.596,4304.437,0,
2194,328.2483287525154,7.43183,,,,,,,,,,,100172.195,110240.09,112667.61,112019.18,106183.734,59822.395,67254.84,61254.133,60956.285,65686.195,0,
2198,330.206448977589,7.4380975,,,,,,,,,,,117716.07,125262.11,122879.47,62171.625,55607.863,100042.79,127725.89,92124.66,102582.49,112576.62,0,
2205,308.14916291161325,7.4469366,,,,,,,,,,,99545.06,126188.47,111507.1,97244.734,90543.92,73871.0,104449.625,97063.95,83559.695,92859.586,0,
2211,294.1701258025014,7.455573,,,,,,,,,,,254023.16,235835.28,241357.47,246633.75,247561.72,166779.47,186005.19,156674.6,166558.75,151244.64,0,
2215,354.19124619562973,7.455573,,,,,,,,,,,4850823.5,4607285.0,4474045.0,4391766.0,4467971.0,3678871.0,3318737.5,2973098.2,2882557.8,2895845.5,0,
2217,302.21155087743085,7.455573,,,,,,,,,,,171987.44,113447.7,98058.76,54708.156,145441.73,101849.25,101305.12,91338.555,118354.1,105721.81,0,
2219,322.16482956666874,7.4567995,,,,,,,,,,,77197.38,98088.516,82126.16,84357.8,113244.14,90221.81,68084.42,66136.9,57068.918,65719.84,0,
2221,285.07587222633873,7.4583673,,,,,,,,,,,93687.58,100593.6,93138.016,106915.984,106473.484,94493.2,89924.516,95620.71,90451.01,89706.555,0,
2231,253.1181951175769,7.4793344,,,,,,,,,,,647289.7,687668.75,691445.0,449095.62,466002.66,424695.78,497874.4,398894.5,453037.28,446815.34,0,
2236,575.2916264464409,7.4852533,,,,,,,,,,,28837.16,28007.953,28858.113,177397.31,179088.34,20597.39,20475.98,16275.348,21994.635,18706.816,0,
2253,410.2903073575323,7.521483,,,,,,,,,,,137149.12,136596.7,124440.07,98507.89,116122.484,108266.2,106807.07,101124.13,116426.74,114153.84,0,
2255,316.2273304863885,7.5215225,,,,,,,,,,,315449.56,331026.7,329420.03,153839.12,129716.625,576129.3,577090.1,561420.4,599046.5,610750.6,0,
2260,620.3486956488391,7.529277,,,,,,,,,,,53934.934,48657.305,52766.176,79087.02,76443.81,32804.375,32133.451,27161.97,29024.49,35966.05,0,
2266,191.10668123424904,7.5417495,,,,,,,,,,,83669.5,86332.87,78339.44,78003.39,79161.914,52283.9,80183.21,76399.625,80777.0,154541.42,0,
2269,397.26986808093204,7.55116,,,,,,,,,,,128882.27,140777.25,132663.8,135243.77,135079.5,91018.18,100199.89,90579.85,99347.69,104352.27,0,
2272,368.20704567910974,7.5541444,,,,,,,,,,,227766.66,263866.78,264273.2,351481.06,359095.25,218632.22,226553.89,216470.52,215622.03,215457.84,0,
2273,286.1650206223418,7.5567236,,,,,,,,,,,125449.89,122950.88,128000.86,149301.55,55114.37,96201.125,83914.734,82380.805,86945.12,92759.375,0,
2279,210.076159797861,7.5696,,,,,,,,,,,153817.19,162067.73,154483.44,248021.94,198895.38,95295.16,99144.67,75322.52,83695.76,83780.81,0,
2280,460.26945472464934,7.5743446,,,,,,,,,,,61803.67,54135.113,53445.473,80621.82,80669.43,31364.375,39148.586,58659.797,57016.527,32325.89,0,
2284,400.248361196661,7.585463,,,,,,,,,,,273326.66,338589.84,260124.83,196558.64,219276.14,236326.42,220535.33,206531.14,213871.5,208841.56,0,
2288,330.2428961367124,7.593141,,,,,,,,,,,82968.72,85104.2,94405.43,29807.496,27029.324,88753.945,79444.29,74511.81,90358.61,85192.57,0,
2303,664.3748024719836,7.626335,,,,,,,,,,,37900.668,40241.855,36146.965,53072.98,57482.254,22189.898,21423.082,15702.171,21116.71,22016.451,0,
2304,254.21153996195397,7.625299,,,,,,,,,,,102905.086,103005.586,97481.29,110751.086,106219.8,78366.85,83584.58,54962.72,56148.383,66331.414,0,
2310,302.1752280016622,7.644208,,,,,,,,,,,101970.29,101640.77,100896.66,100574.52,89559.33,90385.06,87684.375,87676.664,81466.555,83265.375,3541.5786,
2320,346.2589062278257,7.651272,,,,,,,,,,,40506.68,47464.023,44384.89,77663.35,78489.99,26754.121,33814.016,41035.95,40561.03,44471.74,0,
2321,390.22728467498763,7.6540155,,,,,,,,,,,49006.73,47162.406,48245.402,93457.63,107035.93,38152.867,33159.438,34586.84,42335.043,32461.904,0,
2322,274.1802437278433,7.6553864,,,,,,,,,,,50394.5,50101.9,53462.344,38500.688,47122.086,46628.164,44181.875,52474.453,44343.99,46841.13,0,
2327,609.2764607183119,7.6659403,,,,,,,,,,,7206.8354,5262.388,5645.9937,62918.664,71002.266,4528.8037,2558.0684,4631.3486,1795.7723,8618.177,0,
2336,238.16632317936867,7.686194,,,,,,,,,,,7704.1084,8622.396,10773.121,1019766.94,982183.4,0,0,0,0,1844.2678,0,
2338,440.1401872407702,7.684597,,,,,,,,,,,98161.88,104210.16,106362.84,167032.81,165533.77,54423.668,57156.22,45670.637,52471.9,51116.85,0,
2341,372.2537641424043,7.6915154,,,,,,,,,,,17630.434,19900.094,20287.576,11178.742,7498.7812,97009.63,82389.39,114838.38,111966.28,136253.2,0,
2344,445.0956095416335,7.687786,,,,,,,,,,,81232.15,76758.21,79429.68,103781.32,107841.32,39966.477,48156.48,35082.14,40661.914,43565.15,0,
2357,237.11038376010774,7.7250533,,,,,,,,,,,144808.5,97392.625,108742.03,221846.05,229206.56,47383.906,45702.445,41846.438,34308.484,41652.64,0,
2362,371.254202918681,7.735153,,,,,,,,,,,19327.338,20544.633,22481.984,63834.3,61630.066,7368.848,11625.427,7364.4414,11382.873,12783.138,0,
2371,359.2653259482884,7.7444906,,,,,,,,,,,165937.83,168152.25,169895.34,195913.72,177095.83,145978.9,151662.3,128261.94,144517.05,143328.56,0,
2372,207.10165615940383,7.746344,,,,,,,,,,,303091.3,196602.52,159281.38,94330.26,93514.305,90394.66,88270.07,124736.52,85984.836,145577.45,0,
2373,300.1959603165025,7.7489343,,,,,,,,,,,402224.5,391876.28,432410.3,538937.94,530470.56,256507.38,299414.3,272908.84,265248.66,297886.44,0,
2377,280.1908060617632,7.7587914,,,,,,,,,,,53951.355,66161.016,56021.336,237626.55,230685.16,11619.706,13354.061,0,0,2181.9111,0,
2386,360.25339678054246,7.776742,,,,,,,,,,,163614.75,154878.97,167294.75,172535.67,181150.17,127126.97,138064.72,146359.53,109022.234,101748.97,0,
2393,223.0965605105054,7.790751,,,,,,,,,,,267544.44,307850.03,256467.62,285130.97,328430.62,223266.06,234153.33,211489.78,208158.8,241642.67,0,
2397,397.26990934315745,7.792369,,,,,,,,,,,171269.12,182381.58,186230.12,69857.31,64192.344,239983.5,242081.3,221500.44,234439.11,243769.9,0,
2398,295.11703154990994,7.793477,,,,,,,,,,,168437.22,130778.24,538908.6,136233.64,133773.28,171854.48,177251.47,117978.945,214686.83,111458.7,0,
2409,205.12239693874818,7.809085,,,,,,,,,,,157900.16,210531.47,175624.33,114866.27,106903.54,243661.12,210758.81,233923.34,189030.0,180230.83,0,
2449,394.22262984383076,7.8838835,,,,,,,,,,,104280.41,105334.32,105176.97,157855.02,194441.66,67073.34,76190.98,66911.71,70187.08,69918.41,0,
2450,315.1988126828406,7.885371,,,,,,,,,,,228307.75,211851.38,225783.58,35453.215,34890.215,219810.81,228535.28,215475.89,223581.58,225748.53,0,
2452,288.18063586761207,7.9003615,,,,,,,,,,,76473.24,70476.875,72600.99,163313.42,132829.97,47146.89,50717.742,47286.727,58237.824,53258.688,0,
2462,314.211526655982,7.920264,,,,,,,,,,,82433.53,84272.48,76621.1,77272.695,48883.83,74436.92,78830.086,78388.016,73806.43,70288.73,0,
2473,367.2692655812562,7.934426,,,,,,,,,,,221948.33,206562.53,218854.22,241495.27,220488.14,214862.33,195717.45,174058.5,180913.77,177221.84,5475.3057,
2474,408.22960366483136,7.935088,,,,,,,,,,,190991.95,189227.95,204042.77,32091.982,27769.725,198522.03,210666.89,188876.88,183634.17,188640.03,0,
2476,384.2957749750044,7.9385195,,,,,,,,,,,136862.58,132590.16,147973.98,141928.69,140728.88,133777.34,120113.5,112979.484,117264.65,115501.47,0,
2479,161.09605648720077,7.952109,,,,,,,,,,,101609.43,93709.46,295040.34,105246.22,83393.36,93365.23,61014.406,72563.85,78163.516,76416.914,0,
2481,389.2513233344409,7.944176,,,,,,,,,,,208645.36,214163.48,204642.73,202847.66,205629.9,190394.16,172408.5,180605.27,171972.47,183324.56,8336.9375,
2482,207.1016406021874,7.944987,,,,,,,,,,,130523.875,111152.484,169269.14,92978.19,102774.45,124318.875,156445.31,160358.56,259518.34,150716.05,0,
2488,378.23009021729433,7.962719,,,,,,,,,,,40315.45,31849.05,40730.285,177708.14,167329.55,14385.709,20433.818,18754.443,14840.489,19265.531,0,
2491,299.1629544741574,7.9666452,,,,,,,,,,,80398.2,100672.7,133287.95,102082.73,83075.055,70105.81,87011.125,68601.086,92933.79,93580.164,0,
2495,320.22214851367187,7.9639893,,,,,,,,,,,32224.496,40079.48,37442.062,103457.84,189110.86,13922.498,9976.514,1513.834,6969.6562,3552.4045,0,
2499,221.1173508870874,7.9756875,,,,,,,,,,,193849.4,242743.58,106767.875,207808.27,161192.81,78973.055,89360.78,72748.0,78027.21,91627.58,0,
2505,689.3640231490107,7.987555,,,,,,,,,,,196264.1,195327.45,191645.58,165558.48,170628.75,136698.3,149151.84,124209.92,140387.44,136809.48,0,
2512,192.17474530656304,8.004296,,,,,,,,,,,101132.36,85507.79,83783.695,248259.55,193135.7,16985.963,14459.763,0,0,0,0,
2519,237.11102017134127,8.01576,,,,,,,,,,,46814.67,47914.023,64675.78,112837.79,112579.04,40301.23,28025.502,29471.594,28937.148,19399.28,0,
2520,330.24284588339015,8.014222,,,,,,,,,,,346703.03,340304.88,336826.66,178635.84,208512.75,481156.34,434705.56,403263.2,450775.53,455260.22,0,
2525,401.2650092388312,8.021895,,,,,,,,,,,57137.58,58839.61,55383.793,149297.83,153750.73,35248.84,37687.562,32965.44,38145.96,37836.805,0,
2533,292.2271470180473,8.035917,,,,,,,,,,,119206.54,119077.56,135953.78,140298.4,112007.836,74647.28,92065.336,75194.08,80531.945,88646.625,0,
2535,379.2592606043122,8.038668,,,,,,,,,,,557378.9,532790.2,548463.1,521681.12,499175.12,465927.88,494988.38,446701.22,461109.78,498716.9,0,
2536,458.2747442355654,8.042568,,,,,,,,,,,70241.55,84646.67,91308.86,1579.5316,0,108932.35,104266.87,93306.16,96633.96,101515.266,0,
2539,400.24834604622913,8.04749,,,,,,,,,,,114903.56,156208.75,161345.22,139694.45,153976.92,108157.84,109273.41,93250.016,113180.54,165554.44,0,
2561,253.10516604458363,8.104037,,,,,,,,,,,459005.72,260839.2,339315.25,342259.28,342886.8,258120.08,213010.14,176059.2,212149.7,211819.03,0,
2568,318.2064624859588,8.118,,,,,,,,,,,60304.625,63669.97,61986.223,167871.75,165952.81,13126.679,17194.777,0,2177.2788,2684.354,0,
2573,264.19590656605874,8.115392,,,,,,,,,,,18320.58,9128.898,39551.31,236575.58,150469.83,4456.6943,5237.2456,0,0,0,0,
2575,347.2250408324567,8.127148,,,,,,,,,,,214191.83,217885.55,224565.25,503272.84,539776.25,145742.86,150196.17,123744.17,128654.83,124703.97,0,
2578,336.2169792064636,8.141047,,,,,,,,,,,63577.49,67373.68,67457.625,201540.16,239908.45,16598.887,9470.675,2766.562,2980.2866,1678.2363,0,
2580,290.1883290637569,8.138826,,,,,,,,,,,76884.29,89194.04,87542.766,51722.742,56077.223,50440.492,54522.76,55305.816,58926.13,60616.754,0,
2590,703.3794055910937,8.166699,,,,,,,,,,,67584.516,64213.17,61325.676,61476.23,61974.543,46683.887,50088.766,39106.703,44004.18,50068.76,0,
2611,316.22730272339226,8.208705,,,,,,,,,,,4609906.0,4627743.0,4649673.0,4544863.5,4531435.5,3188760.5,3149173.2,2998882.2,2867662.8,2944601.2,0,
2616,191.14300853979745,8.220572,,,,,,,,,,,5201.153,6500.749,16019.441,73895.8,71244.71,11583.696,16510.127,2520.9165,4637.0176,6780.126,0,
2625,193.12235415764232,8.238712,,,,,,,,,,,49964.28,55965.25,62150.383,49013.91,35044.81,83598.61,121091.36,88120.08,81546.63,95720.29,0,
2628,294.20652264887224,8.242061,,,,,,,,,,,35737.516,37956.08,36601.3,121455.69,122234.055,7473.4346,8837.572,0,0,0,0,
2630,302.21152807591704,8.2518015,,,,,,,,,,,227568.92,212665.36,223794.62,229651.39,234356.4,187857.95,177162.94,139965.27,164214.58,169602.14,0,
2635,469.0267580542857,8.258711,,,,,,,,,,,388252.12,394621.6,414932.22,529272.06,342514.88,365417.3,262870.16,216330.02,341117.75,255348.44,0,
2636,287.055057503005,8.260267,,,,,,,,,,,430377.38,455441.16,495594.62,227161.7,282469.84,441396.84,480630.25,429738.8,463587.9,473440.94,0,
2637,218.19039151697976,8.268837,,,,,,,,,,,282778.38,182531.06,242873.61,883849.06,672566.56,29456.23,26623.205,0,0,0,0,
2642,308.2220507404381,8.272211,,,,,,,,,,,313701.2,293888.84,301087.16,438410.56,429906.1,71742.266,88872.29,0,0,0,0,
2645,338.2143104902566,8.27845,,,,,,,,,,,54346.938,68161.2,63341.098,19097.975,26647.508,56552.395,64906.695,42380.473,53322.203,54087.332,0,
2646,336.2169208314539,8.285087,,,,,,,,,,,50173.336,52437.703,50272.98,135358.53,156496.8,17430.912,12801.533,6709.0825,2135.0654,2394.9111,0,
2649,317.06575674611634,8.281987,,,,,,,,,,,3843525.8,4348286.0,4315912.5,2869840.8,2812831.0,3710199.2,4178153.2,3597860.8,4186860.2,4283987.5,0,
2650,302.0421370650865,8.282265,,,,,,,,,,,114838.84,116185.945,122073.195,85625.46,88205.5,111495.8,113583.195,114038.73,123603.93,130141.6,0,
2663,408.2293637563204,8.30997,,,,,,,,,,,141691.73,143472.56,115385.945,0,4349.73,158193.42,156640.72,151982.94,161610.55,163049.53,0,
2667,320.2221192403017,8.318228,,,,,,,,,,,38039.027,51484.344,32893.023,128197.734,149782.48,14246.742,12863.406,1699.583,2122.3984,0,0,
2672,411.2854494344783,8.325364,,,,,,,,,,,765496.25,791224.56,787453.56,819007.56,739453.06,535915.7,536658.4,542711.1,536929.56,541030.94,0,
2678,342.26401330218096,8.344523,,,,,,,,,,,43522.742,31427.102,57097.332,230314.38,212786.66,15297.216,16827.469,10717.207,14709.648,13649.249,0,
2683,197.11724201368213,8.345836,,,,,,,,,,,262058.7,266023.9,265595.28,274102.66,262648.5,225831.88,207803.08,188225.61,207620.66,233321.56,0,
2686,360.27447170191414,8.3471,,,,,,,,,,,428856.78,438612.3,419251.06,1352618.0,1325426.6,260896.84,267392.94,285998.62,306096.88,293006.88,0,
2691,536.3582694487588,8.360759,,,,,,,,,,,44804.82,43300.07,45839.902,44631.434,47050.215,61025.754,57438.02,28644.016,38197.72,42334.54,0,
2695,347.22472437335097,8.372251,,,,,,,,,,,44552.367,48562.617,56954.934,107329.34,103443.06,32277.154,27757.623,27056.734,24361.928,24315.666,0,
2712,283.1540340518745,8.392877,,,,,,,,,,,92472.31,115265.91,122563.92,111267.95,107863.125,114947.44,103924.57,131919.38,109175.21,138109.64,0,
2713,178.09929921812014,8.395784,,,,,,,,,,,1358368.6,1328598.8,1498819.8,158785.06,157088.61,1264069.2,1336836.8,1287600.0,1343889.2,1375453.9,0,
2720,237.14854577911055,8.41383,,,,,,,,,,,89180.99,92421.32,83253.32,20558.092,30310.57,96139.914,97980.695,106503.05,97578.24,93100.99,0,
2722,163.038929250212,8.422299,,,,,,,,,,,438162.47,439438.7,463341.03,303757.7,324390.34,370647.12,357651.84,344494.78,343513.1,343723.97,0,
2725,673.3691732106923,8.437091,,,,,,,,,,,93962.17,85793.46,101802.61,92386.06,94803.2,71228.805,76848.62,61583.715,62844.816,71535.21,0,
2728,294.24291789765243,8.443693,,,,,,,,,,,83930.83,75519.57,85918.95,99055.91,101105.5,60199.71,59908.26,47668.734,52125.508,49797.09,0,
2740,222.0762017235043,8.474984,,,,,,,,,,,6352.1333,7591.799,10056.766,94015.35,113759.91,2324.6602,1786.5171,5532.7783,5567.143,8856.763,0,
2744,237.11222991475015,8.499788,,,,,,,,,,,189794.72,160917.28,212081.52,173850.19,186673.98,137257.45,157315.34,131915.66,139689.77,134581.73,0,
2745,309.13249033220814,8.497516,,,,,,,,,,,362993.22,194504.95,376381.38,180992.0,548121.9,126649.516,325862.1,124503.77,211543.62,234105.64,0,
2750,177.090999548096,8.508769,,,,,,,,,,,95143.72,196268.95,242488.77,87590.8,99076.54,70270.53,76562.95,149407.73,72186.78,77625.56,0,
2756,295.2170107659335,8.513056,,,,,,,,,,,45490.324,57650.77,52655.72,43970.164,47586.492,57484.93,57188.707,50927.86,55363.133,54433.723,0,
2760,153.09097995836214,8.523735,,,,,,,,,,,226318.05,234986.17,238839.39,139233.52,145115.98,194286.9,215591.66,201655.44,221566.31,235400.44,0,
2762,221.11732767249623,8.528368,,,,,,,,,,,425788.22,497359.75,533227.9,119387.03,134163.31,388928.97,356438.88,333877.22,326021.47,335697.94,0,
2765,219.1016847656203,8.529201,,,,,,,,,,,107373.78,142229.94,180105.31,264774.28,301770.78,60098.305,66294.89,28249.555,50305.016,56222.92,0,
2774,522.3427700760201,8.559244,,,,,,,,,,,161033.61,167972.34,168977.39,279854.97,277189.16,100294.0,113697.17,99784.875,95971.016,96162.41,0,
2775,426.30023856976084,8.566757,,,,,,,,,,,67737.37,63290.69,69885.21,95787.2,86835.04,71095.91,65530.223,44692.797,42669.895,45353.777,0,
2785,440.2796864356269,8.607122,,,,,,,,,,,147010.9,144267.42,146519.2,45614.727,44502.203,161875.75,170891.38,119195.46,116096.08,124825.01,0,
2791,442.3376874865351,8.62691,,,,,,,,,,,207681.11,222488.98,222810.12,211600.0,208849.61,168666.31,179007.14,170085.06,161849.39,161982.9,5411.603,
2802,428.2564007022629,8.64974,,,,,,,,,,,205187.69,227785.6,222968.12,0,0,226830.67,231216.67,194607.61,207618.39,209479.08,0,
